pref,date,ML,Low_90,High_90,Low_50,High_50
三重県,2021-04-10,1.22,0.49,1.84,0.93,1.48
三重県,2021-04-11,1.17,0.49,1.82,0.84,1.39
三重県,2021-04-12,1.16,0.47,1.79,0.87,1.41
三重県,2021-04-13,1.17,0.48,1.79,0.84,1.38
三重県,2021-04-14,1.20,0.50,1.80,0.91,1.44
三重県,2021-04-15,1.23,0.55,1.83,0.90,1.43
三重県,2021-04-16,1.23,0.58,1.84,0.92,1.44
三重県,2021-04-17,1.23,0.56,1.81,0.95,1.46
京都府,2020-01-16,3.00,0.86,6.84,1.86,4.27
京都府,2020-01-17,3.00,0.88,6.87,1.80,4.22
京都府,2020-01-18,3.01,0.90,6.90,1.84,4.26
京都府,2020-01-19,3.01,0.85,6.87,1.90,4.32
京都府,2020-01-20,3.01,0.86,6.89,1.83,4.26
京都府,2020-01-21,3.02,0.88,6.92,1.88,4.31
京都府,2020-01-22,3.02,0.83,6.89,1.82,4.26
京都府,2020-01-23,3.02,0.84,6.91,1.86,4.30
京都府,2020-01-24,3.03,0.86,6.94,1.93,4.37
京都府,2020-01-25,3.03,0.89,6.98,1.84,4.29
京都府,2020-01-26,3.03,0.82,6.93,1.90,4.35
京都府,2020-01-27,3.04,0.83,6.95,1.83,4.29
京都府,2020-01-28,3.04,0.84,6.97,1.87,4.33
京都府,2020-01-29,3.04,0.79,6.94,1.81,4.28
京都府,2020-01-30,3.05,0.79,6.95,1.85,4.32
京都府,2020-01-31,3.05,0.80,6.97,1.92,4.39
京都府,2020-02-01,3.05,0.81,6.99,1.84,4.32
京都府,2020-02-02,3.05,0.83,7.02,1.89,4.37
京都府,2020-02-03,3.06,0.76,6.97,1.82,4.31
京都府,2020-02-04,3.06,0.76,6.98,1.86,4.35
京都府,2020-02-05,3.06,0.77,7.00,1.94,4.43
京都府,2020-02-06,3.07,0.77,7.01,1.85,4.35
京都府,2020-02-07,3.07,0.78,7.03,1.90,4.40
京都府,2020-02-08,3.07,0.80,7.06,1.83,4.34
京都府,2020-02-09,3.08,0.72,7.00,1.87,4.38
京都府,2020-02-10,3.08,0.72,7.01,1.96,4.47
京都府,2020-02-11,3.08,0.72,7.02,1.85,4.37
京都府,2020-02-12,3.08,0.73,7.04,1.91,4.43
京都府,2020-02-13,3.09,0.73,7.05,1.84,4.37
京都府,2020-02-14,3.09,0.73,7.06,1.88,4.41
京都府,2020-02-15,3.09,0.73,7.07,1.82,4.36
京都府,2020-02-16,3.10,0.73,7.08,1.86,4.40
京都府,2020-02-17,3.10,0.73,7.09,1.91,4.45
京都府,2020-02-18,3.10,0.73,7.10,1.84,4.39
京都府,2020-02-19,3.10,0.74,7.12,1.88,4.43
京都府,2020-02-20,3.11,0.75,7.14,1.82,4.38
京都府,2020-02-21,3.11,0.64,7.05,1.86,4.42
京都府,2020-02-22,3.11,0.64,7.06,1.92,4.48
京都府,2020-02-23,3.12,0.63,7.06,1.84,4.41
京都府,2020-02-24,3.12,0.63,7.07,1.89,4.46
京都府,2020-02-25,3.12,0.62,7.07,1.82,4.40
京都府,2020-02-26,3.12,0.61,7.07,1.86,4.44
京都府,2020-02-27,3.13,0.60,7.07,1.92,4.50
京都府,2020-02-28,3.13,0.69,7.16,1.84,4.43
京都府,2020-02-29,3.13,0.67,7.15,1.88,4.47
京都府,2020-03-01,3.13,0.65,7.14,1.82,4.42
京都府,2020-03-02,3.14,0.64,7.14,1.86,4.46
京都府,2020-03-03,2.99,0.64,6.39,1.80,4.14
京都府,2020-03-04,2.87,0.57,5.87,1.76,3.93
京都府,2020-03-05,2.77,0.55,5.53,1.69,3.74
京都府,2020-03-06,2.68,0.56,5.29,1.70,3.65
京都府,2020-03-07,2.61,0.50,5.04,1.59,3.47
京都府,2020-03-08,2.54,0.47,4.85,1.61,3.42
京都府,2020-03-09,2.74,0.68,5.07,1.75,3.57
京都府,2020-03-10,2.61,0.63,4.76,1.69,3.40
京都府,2020-03-11,2.50,0.58,4.51,1.60,3.23
京都府,2020-03-12,2.22,0.40,4.07,1.39,2.92
京都府,2020-03-13,2.18,0.38,3.99,1.34,2.85
京都府,2020-03-14,2.15,0.33,3.89,1.31,2.80
京都府,2020-03-15,2.12,0.39,3.89,1.29,2.76
京都府,2020-03-16,2.09,0.30,3.76,1.29,2.74
京都府,2020-03-17,2.07,0.33,3.74,1.30,2.73
京都府,2020-03-18,2.04,0.30,3.67,1.23,2.65
京都府,2020-03-19,2.02,0.29,3.62,1.27,2.67
京都府,2020-03-20,1.99,0.32,3.61,1.21,2.60
京都府,2020-03-21,1.97,0.24,3.50,1.18,2.56
京都府,2020-03-22,1.95,0.21,3.44,1.15,2.52
京都府,2020-03-23,2.08,0.37,3.64,1.29,2.66
京都府,2020-03-24,2.03,0.34,3.54,1.27,2.61
京都府,2020-03-25,2.12,0.48,3.66,1.40,2.72
京都府,2020-03-26,2.06,0.42,3.51,1.37,2.65
京都府,2020-03-27,2.12,0.55,3.58,1.46,2.71
京都府,2020-03-28,2.15,0.65,3.59,1.51,2.72
京都府,2020-03-29,2.27,0.79,3.63,1.58,2.75
京都府,2020-03-30,2.23,0.81,3.51,1.58,2.69
京都府,2020-03-31,2.27,0.97,3.52,1.66,2.71
京都府,2020-04-01,2.20,0.93,3.34,1.62,2.61
京都府,2020-04-02,2.13,0.93,3.21,1.56,2.50
京都府,2020-04-03,2.00,0.86,3.03,1.49,2.38
京都府,2020-04-04,1.84,0.72,2.81,1.32,2.18
京都府,2020-04-05,1.77,0.69,2.71,1.27,2.10
京都府,2020-04-06,1.65,0.59,2.56,1.16,1.97
京都府,2020-04-07,1.60,0.60,2.52,1.14,1.93
京都府,2020-04-08,1.56,0.59,2.47,1.15,1.92
京都府,2020-04-09,1.53,0.54,2.39,1.08,1.84
京都府,2020-04-10,1.49,0.52,2.34,1.04,1.79
京都府,2020-04-11,1.42,0.44,2.24,0.97,1.71
京都府,2020-04-12,1.40,0.43,2.21,0.97,1.70
京都府,2020-04-13,1.37,0.43,2.19,0.98,1.70
京都府,2020-04-14,1.31,0.40,2.14,0.88,1.60
京都府,2020-04-15,1.30,0.39,2.12,0.85,1.57
京都府,2020-04-16,1.29,0.39,2.11,0.88,1.59
京都府,2020-04-17,1.27,0.33,2.05,0.85,1.56
京都府,2020-04-18,1.26,0.33,2.04,0.82,1.53
京都府,2020-04-19,1.25,0.34,2.04,0.86,1.56
京都府,2020-04-20,1.24,0.30,2.00,0.83,1.53
京都府,2020-04-21,1.23,0.31,2.00,0.81,1.51
京都府,2020-04-22,1.18,0.26,1.94,0.75,1.45
京都府,2020-04-23,1.13,0.21,1.88,0.71,1.41
京都府,2020-04-24,1.13,0.22,1.89,0.71,1.41
京都府,2020-04-25,1.12,0.22,1.89,0.72,1.42
京都府,2020-04-26,1.12,0.23,1.90,0.73,1.43
京都府,2020-04-27,1.11,0.17,1.85,0.67,1.38
京都府,2020-04-28,1.11,0.17,1.85,0.67,1.38
京都府,2020-04-29,1.07,0.15,1.81,0.63,1.34
京都府,2020-04-30,1.06,0.11,1.78,0.65,1.36
京都府,2020-05-01,1.02,0.08,1.73,0.62,1.33
京都府,2020-05-02,1.02,0.11,1.76,0.58,1.30
京都府,2020-05-03,0.97,0.07,1.70,0.55,1.27
京都府,2020-05-04,1.02,0.07,1.74,0.57,1.30
京都府,2020-05-05,0.97,0.07,1.71,0.54,1.27
京都府,2020-05-06,1.01,0.07,1.75,0.56,1.30
京都府,2020-05-07,0.97,0.07,1.72,0.52,1.26
京都府,2020-05-08,0.97,0.04,1.70,0.56,1.30
京都府,2020-05-09,0.92,0.02,1.65,0.52,1.26
京都府,2020-05-10,0.92,0.01,1.65,0.47,1.22
京都府,2020-05-11,0.92,0.00,1.65,0.43,1.19
京都府,2020-05-12,0.86,0.00,1.62,0.35,1.11
京都府,2020-05-13,0.86,0.00,1.63,0.40,1.16
京都府,2020-05-14,0.86,0.00,1.64,0.36,1.13
京都府,2020-05-15,0.85,0.01,1.65,0.32,1.10
京都府,2020-05-16,0.79,0.00,1.61,0.24,1.01
京都府,2020-05-17,0.78,0.00,1.62,0.29,1.06
京都府,2020-05-18,0.77,0.00,1.63,0.23,1.01
京都府,2020-05-19,0.76,0.00,1.64,0.29,1.07
京都府,2020-05-20,0.76,0.00,1.65,0.20,0.99
京都府,2020-05-21,0.75,0.00,1.66,0.26,1.05
京都府,2020-05-22,0.74,0.00,1.67,0.16,0.96
京都府,2020-05-23,0.73,0.00,1.68,0.20,1.00
京都府,2020-05-24,0.71,0.00,1.69,0.12,0.93
京都府,2020-05-25,0.70,0.00,1.70,0.14,0.95
京都府,2020-05-26,0.69,0.00,1.71,0.17,0.98
京都府,2020-05-27,0.68,0.00,1.72,0.10,0.92
京都府,2020-05-28,0.66,0.00,1.73,0.11,0.93
京都府,2020-05-29,0.65,0.00,1.74,0.13,0.95
京都府,2020-05-30,0.63,0.00,1.75,0.08,0.91
京都府,2020-05-31,0.61,0.00,1.76,0.09,0.92
京都府,2020-06-01,0.60,0.00,1.77,0.10,0.93
京都府,2020-06-02,0.58,0.00,1.78,0.12,0.95
京都府,2020-06-03,0.56,0.00,1.79,0.06,0.90
京都府,2020-06-04,0.53,0.00,1.79,0.07,0.91
京都府,2020-06-05,0.51,0.00,1.80,0.08,0.92
京都府,2020-06-06,0.48,0.00,1.81,0.10,0.94
京都府,2020-06-07,0.46,0.00,1.82,0.05,0.90
京都府,2020-06-08,0.43,0.00,1.83,0.06,0.91
京都府,2020-06-09,0.40,0.00,1.84,0.07,0.92
京都府,2020-06-10,0.37,0.00,1.85,0.08,0.93
京都府,2020-06-11,0.35,0.00,1.85,0.10,0.95
京都府,2020-06-12,0.34,0.00,1.86,0.05,0.91
京都府,2020-06-13,0.33,0.00,1.87,0.05,0.91
京都府,2020-06-14,0.32,0.00,1.88,0.06,0.92
京都府,2020-06-15,0.31,0.00,1.89,0.08,0.94
京都府,2020-06-16,0.32,0.00,1.89,0.08,0.94
京都府,2020-06-17,0.33,0.00,1.89,0.09,0.95
京都府,2020-06-18,0.34,0.00,1.89,0.11,0.97
京都府,2020-06-19,0.36,0.00,1.89,0.04,0.91
京都府,2020-06-20,0.26,0.00,1.81,0.04,0.85
京都府,2020-06-21,0.26,0.00,1.82,0.05,0.86
京都府,2020-06-22,0.26,0.00,1.83,0.06,0.87
京都府,2020-06-23,0.26,0.00,1.84,0.02,0.84
京都府,2020-06-24,0.26,0.00,1.85,0.03,0.85
京都府,2020-06-25,0.37,0.00,1.93,0.06,0.94
京都府,2020-06-26,0.40,0.00,1.93,0.05,0.93
京都府,2020-06-27,0.65,0.00,2.01,0.16,1.09
京都府,2020-06-28,0.67,0.00,1.99,0.11,1.04
京都府,2020-06-29,0.69,0.00,1.97,0.17,1.09
京都府,2020-06-30,0.71,0.00,1.96,0.13,1.05
京都府,2020-07-01,0.72,0.00,1.95,0.20,1.11
京都府,2020-07-02,0.86,0.00,2.01,0.27,1.22
京都府,2020-07-03,0.87,0.00,1.99,0.28,1.22
京都府,2020-07-04,0.98,0.00,2.05,0.40,1.36
京都府,2020-07-05,0.98,0.00,2.02,0.37,1.32
京都府,2020-07-06,0.98,0.00,1.99,0.43,1.36
京都府,2020-07-07,0.98,0.00,1.97,0.41,1.33
京都府,2020-07-08,1.06,0.00,2.01,0.57,1.49
京都府,2020-07-09,1.14,0.06,2.09,0.59,1.51
京都府,2020-07-10,1.13,0.03,2.03,0.60,1.50
京都府,2020-07-11,1.18,0.08,2.09,0.67,1.56
京都府,2020-07-12,1.23,0.13,2.14,0.69,1.57
京都府,2020-07-13,1.27,0.16,2.16,0.75,1.61
京都府,2020-07-14,1.25,0.18,2.13,0.82,1.65
京都府,2020-07-15,1.34,0.29,2.23,0.83,1.65
京都府,2020-07-16,1.36,0.32,2.22,0.91,1.70
京都府,2020-07-17,1.42,0.44,2.29,0.95,1.72
京都府,2020-07-18,1.46,0.48,2.28,1.02,1.76
京都府,2020-07-19,1.49,0.58,2.31,1.09,1.80
京都府,2020-07-20,1.48,0.59,2.26,1.05,1.74
京都府,2020-07-21,1.43,0.56,2.18,1.01,1.68
京都府,2020-07-22,1.32,0.47,2.05,0.93,1.58
京都府,2020-07-23,1.27,0.43,1.98,0.87,1.51
京都府,2020-07-24,1.19,0.35,1.88,0.81,1.44
京都府,2020-07-25,1.17,0.37,1.88,0.83,1.45
京都府,2020-07-26,1.25,0.44,1.94,0.86,1.48
京都府,2020-07-27,1.29,0.51,1.98,0.90,1.51
京都府,2020-07-28,1.37,0.61,2.05,1.03,1.62
京都府,2020-07-29,1.36,0.61,2.02,1.01,1.59
京都府,2020-07-30,1.33,0.59,1.97,0.98,1.55
京都府,2020-07-31,1.28,0.55,1.91,0.93,1.49
京都府,2020-08-01,1.23,0.52,1.86,0.91,1.46
京都府,2020-08-02,1.19,0.48,1.81,0.84,1.39
京都府,2020-08-03,1.20,0.49,1.81,0.89,1.43
京都府,2020-08-04,1.18,0.48,1.79,0.85,1.39
京都府,2020-08-05,1.17,0.48,1.78,0.89,1.42
京都府,2020-08-06,1.14,0.46,1.75,0.83,1.36
京都府,2020-08-07,1.08,0.40,1.69,0.77,1.30
京都府,2020-08-08,1.03,0.35,1.64,0.73,1.26
京都府,2020-08-09,1.01,0.35,1.64,0.72,1.25
京都府,2020-08-10,1.01,0.32,1.62,0.67,1.21
京都府,2020-08-11,1.05,0.34,1.65,0.72,1.26
京都府,2020-08-12,1.12,0.45,1.75,0.78,1.32
京都府,2020-08-13,1.13,0.43,1.73,0.84,1.37
京都府,2020-08-14,1.12,0.44,1.73,0.81,1.34
京都府,2020-08-15,1.09,0.39,1.68,0.77,1.30
京都府,2020-08-16,1.08,0.41,1.69,0.75,1.28
京都府,2020-08-17,1.10,0.41,1.69,0.76,1.29
京都府,2020-08-18,1.17,0.50,1.77,0.88,1.40
京都府,2020-08-19,1.24,0.60,1.85,0.91,1.43
京都府,2020-08-20,1.24,0.57,1.81,0.93,1.44
京都府,2020-08-21,1.18,0.54,1.76,0.90,1.40
京都府,2020-08-22,1.07,0.41,1.63,0.77,1.27
京都府,2020-08-23,0.99,0.33,1.55,0.70,1.20
京都府,2020-08-24,0.95,0.28,1.51,0.62,1.13
京都府,2020-08-25,0.95,0.27,1.51,0.64,1.15
京都府,2020-08-26,0.99,0.36,1.60,0.71,1.22
京都府,2020-08-27,0.99,0.32,1.57,0.73,1.24
京都府,2020-08-28,0.97,0.31,1.56,0.64,1.16
京都府,2020-08-29,0.91,0.25,1.50,0.59,1.11
京都府,2020-08-30,0.87,0.18,1.44,0.59,1.11
京都府,2020-08-31,0.86,0.18,1.44,0.53,1.06
京都府,2020-09-01,0.91,0.19,1.48,0.56,1.10
京都府,2020-09-02,0.96,0.26,1.56,0.62,1.16
京都府,2020-09-03,1.00,0.29,1.60,0.67,1.21
京都府,2020-09-04,1.00,0.29,1.60,0.67,1.21
京都府,2020-09-05,0.96,0.26,1.56,0.63,1.17
京都府,2020-09-06,0.91,0.20,1.50,0.59,1.13
京都府,2020-09-07,0.85,0.13,1.42,0.55,1.09
京都府,2020-09-08,0.78,0.06,1.33,0.44,0.99
京都府,2020-09-09,0.74,0.05,1.30,0.42,0.97
京都府,2020-09-10,0.72,0.02,1.27,0.37,0.93
京都府,2020-09-11,0.70,0.04,1.28,0.32,0.89
京都府,2020-09-12,0.70,0.01,1.27,0.39,0.96
京都府,2020-09-13,0.74,0.01,1.31,0.35,0.94
京都府,2020-09-14,0.77,0.03,1.36,0.38,0.98
京都府,2020-09-15,0.78,0.04,1.38,0.42,1.02
京都府,2020-09-16,0.78,0.05,1.40,0.39,1.00
京都府,2020-09-17,0.82,0.03,1.42,0.42,1.04
京都府,2020-09-18,0.82,0.06,1.45,0.44,1.06
京都府,2020-09-19,0.83,0.05,1.45,0.47,1.09
京都府,2020-09-20,0.83,0.04,1.45,0.43,1.06
京都府,2020-09-21,0.81,0.05,1.44,0.40,1.03
京都府,2020-09-22,0.78,0.01,1.39,0.37,1.00
京都府,2020-09-23,0.75,0.01,1.37,0.33,0.96
京都府,2020-09-24,0.75,0.02,1.39,0.37,1.00
京都府,2020-09-25,0.75,0.02,1.40,0.34,0.98
京都府,2020-09-26,0.80,0.02,1.44,0.38,1.03
京都府,2020-09-27,0.84,0.05,1.50,0.41,1.07
京都府,2020-09-28,0.84,0.03,1.49,0.42,1.08
京都府,2020-09-29,0.88,0.05,1.54,0.49,1.15
京都府,2020-09-30,0.89,0.06,1.55,0.50,1.16
京都府,2020-10-01,0.85,0.03,1.50,0.44,1.10
京都府,2020-10-02,0.86,0.06,1.53,0.46,1.12
京都府,2020-10-03,0.82,0.03,1.48,0.41,1.07
京都府,2020-10-04,0.75,0.00,1.40,0.35,1.00
京都府,2020-10-05,0.75,0.00,1.41,0.31,0.97
京都府,2020-10-06,0.80,0.01,1.46,0.36,1.03
京都府,2020-10-07,0.88,0.06,1.57,0.47,1.15
京都府,2020-10-08,0.96,0.07,1.64,0.52,1.21
京都府,2020-10-09,1.00,0.12,1.70,0.61,1.29
京都府,2020-10-10,1.10,0.25,1.86,0.69,1.37
京都府,2020-10-11,1.10,0.25,1.84,0.69,1.36
京都府,2020-10-12,1.12,0.28,1.86,0.73,1.39
京都府,2020-10-13,1.08,0.22,1.78,0.70,1.35
京都府,2020-10-14,1.01,0.15,1.68,0.60,1.25
京都府,2020-10-15,0.98,0.13,1.64,0.61,1.25
京都府,2020-10-16,0.91,0.11,1.58,0.52,1.16
京都府,2020-10-17,0.81,0.04,1.45,0.40,1.04
京都府,2020-10-18,0.82,0.03,1.45,0.43,1.07
京都府,2020-10-19,0.82,0.03,1.46,0.40,1.05
京都府,2020-10-20,0.86,0.07,1.53,0.51,1.16
京都府,2020-10-21,0.90,0.09,1.58,0.50,1.16
京都府,2020-10-22,0.90,0.05,1.55,0.51,1.17
京都府,2020-10-23,0.90,0.07,1.57,0.53,1.19
京都府,2020-10-24,0.87,0.05,1.53,0.48,1.14
京都府,2020-10-25,0.87,0.03,1.52,0.44,1.11
京都府,2020-10-26,0.87,0.05,1.54,0.45,1.12
京都府,2020-10-27,0.95,0.11,1.65,0.58,1.25
京都府,2020-10-28,1.02,0.14,1.72,0.67,1.34
京都府,2020-10-29,1.09,0.20,1.80,0.69,1.36
京都府,2020-10-30,1.08,0.22,1.80,0.71,1.37
京都府,2020-10-31,1.11,0.28,1.85,0.70,1.36
京都府,2020-11-01,1.07,0.23,1.78,0.68,1.33
京都府,2020-11-02,1.03,0.21,1.74,0.70,1.34
京都府,2020-11-03,1.03,0.17,1.70,0.66,1.30
京都府,2020-11-04,1.06,0.22,1.75,0.67,1.31
京都府,2020-11-05,1.12,0.29,1.82,0.77,1.40
京都府,2020-11-06,1.17,0.34,1.86,0.77,1.40
京都府,2020-11-07,1.16,0.34,1.84,0.77,1.39
京都府,2020-11-08,1.14,0.35,1.83,0.78,1.39
京都府,2020-11-09,1.11,0.30,1.77,0.72,1.33
京都府,2020-11-10,1.10,0.35,1.80,0.74,1.34
京都府,2020-11-11,1.12,0.33,1.78,0.74,1.34
京都府,2020-11-12,1.16,0.42,1.85,0.81,1.40
京都府,2020-11-13,1.20,0.44,1.86,0.87,1.45
京都府,2020-11-14,1.24,0.53,1.92,0.92,1.49
京都府,2020-11-15,1.27,0.54,1.91,0.96,1.52
京都府,2020-11-16,1.29,0.56,1.91,0.98,1.53
京都府,2020-11-17,1.29,0.59,1.91,0.99,1.53
京都府,2020-11-18,1.28,0.59,1.89,1.00,1.53
京都府,2020-11-19,1.26,0.57,1.85,0.92,1.45
京都府,2020-11-20,1.21,0.55,1.81,0.90,1.42
京都府,2020-11-21,1.11,0.47,1.72,0.78,1.30
京都府,2020-11-22,1.09,0.43,1.68,0.75,1.27
京都府,2020-11-23,1.08,0.42,1.67,0.75,1.27
京都府,2020-11-24,1.07,0.41,1.66,0.81,1.32
京都府,2020-11-25,1.11,0.44,1.69,0.83,1.34
京都府,2020-11-26,1.14,0.49,1.73,0.84,1.35
京都府,2020-11-27,1.11,0.44,1.68,0.80,1.31
京都府,2020-11-28,1.08,0.44,1.67,0.76,1.27
京都府,2020-11-29,1.02,0.37,1.60,0.70,1.21
京都府,2020-11-30,0.98,0.30,1.54,0.67,1.18
京都府,2020-12-01,0.98,0.32,1.56,0.68,1.19
京都府,2020-12-02,1.04,0.37,1.62,0.76,1.27
京都府,2020-12-03,1.14,0.50,1.74,0.84,1.35
京都府,2020-12-04,1.20,0.56,1.79,0.88,1.39
京都府,2020-12-05,1.28,0.65,1.86,0.98,1.48
京都府,2020-12-06,1.35,0.71,1.90,1.05,1.54
京都府,2020-12-07,1.41,0.80,1.96,1.11,1.59
京都府,2020-12-08,1.45,0.84,1.97,1.14,1.61
京都府,2020-12-09,1.47,0.88,1.98,1.21,1.66
京都府,2020-12-10,1.46,0.88,1.95,1.19,1.63
京都府,2020-12-11,1.41,0.87,1.91,1.15,1.58
京都府,2020-12-12,1.35,0.82,1.84,1.11,1.53
京都府,2020-12-13,1.32,0.78,1.79,1.05,1.47
京都府,2020-12-14,1.33,0.79,1.79,1.09,1.50
京都府,2020-12-15,1.35,0.84,1.82,1.08,1.49
京都府,2020-12-16,1.37,0.84,1.81,1.12,1.52
京都府,2020-12-17,1.36,0.85,1.80,1.13,1.52
京都府,2020-12-18,1.30,0.79,1.73,1.04,1.43
京都府,2020-12-19,1.21,0.71,1.64,1.00,1.38
京都府,2020-12-20,1.15,0.65,1.58,0.93,1.31
京都府,2020-12-21,1.16,0.69,1.61,0.93,1.31
京都府,2020-12-22,1.22,0.73,1.65,0.98,1.36
京都府,2020-12-23,1.31,0.83,1.74,1.06,1.44
京都府,2020-12-24,1.37,0.88,1.78,1.14,1.51
京都府,2020-12-25,1.37,0.89,1.77,1.16,1.52
京都府,2020-12-26,1.29,0.81,1.68,1.06,1.42
京都府,2020-12-27,1.19,0.73,1.59,1.00,1.35
京都府,2020-12-28,1.12,0.65,1.51,0.92,1.27
京都府,2020-12-29,1.08,0.62,1.48,0.89,1.24
京都府,2020-12-30,1.07,0.61,1.47,0.83,1.19
京都府,2020-12-31,1.09,0.63,1.49,0.85,1.21
京都府,2021-01-01,1.08,0.62,1.48,0.84,1.20
京都府,2021-01-02,1.06,0.60,1.46,0.82,1.18
京都府,2021-01-03,1.04,0.58,1.44,0.80,1.16
京都府,2021-01-04,1.08,0.62,1.48,0.84,1.20
京都府,2021-01-05,1.16,0.73,1.58,0.96,1.31
京都府,2021-01-06,1.24,0.77,1.62,1.02,1.37
京都府,2021-01-07,1.29,0.86,1.69,1.11,1.45
京都府,2021-01-08,1.31,0.87,1.69,1.10,1.44
京都府,2021-01-09,1.27,0.83,1.64,1.08,1.41
京都府,2021-01-10,1.23,0.79,1.59,1.02,1.35
京都府,2021-01-11,1.17,0.75,1.54,0.95,1.28
京都府,2021-01-12,1.13,0.70,1.49,0.91,1.24
京都府,2021-01-13,1.10,0.67,1.46,0.88,1.21
京都府,2021-01-14,1.09,0.66,1.45,0.93,1.25
京都府,2021-01-15,1.08,0.68,1.46,0.91,1.23
京都府,2021-01-16,1.08,0.68,1.46,0.91,1.23
京都府,2021-01-17,1.06,0.65,1.43,0.88,1.20
京都府,2021-01-18,1.05,0.64,1.42,0.87,1.19
京都府,2021-01-19,1.04,0.63,1.41,0.86,1.18
京都府,2021-01-20,1.02,0.61,1.39,0.84,1.16
京都府,2021-01-21,1.00,0.60,1.38,0.83,1.15
京都府,2021-01-22,0.97,0.54,1.33,0.75,1.08
京都府,2021-01-23,0.93,0.51,1.30,0.71,1.04
京都府,2021-01-24,0.91,0.51,1.30,0.70,1.03
京都府,2021-01-25,0.90,0.47,1.27,0.69,1.02
京都府,2021-01-26,0.89,0.44,1.25,0.70,1.03
京都府,2021-01-27,0.87,0.45,1.26,0.65,0.99
京都府,2021-01-28,0.85,0.40,1.22,0.63,0.97
京都府,2021-01-29,0.80,0.35,1.18,0.60,0.94
京都府,2021-01-30,0.74,0.28,1.12,0.50,0.85
京都府,2021-01-31,0.66,0.20,1.05,0.45,0.80
京都府,2021-02-01,0.60,0.12,0.98,0.37,0.73
京都府,2021-02-02,0.55,0.07,0.93,0.30,0.67
京都府,2021-02-03,0.50,0.05,0.89,0.27,0.64
京都府,2021-02-04,0.46,0.02,0.85,0.20,0.58
京都府,2021-02-05,0.43,0.00,0.83,0.18,0.56
京都府,2021-02-06,0.40,0.00,0.82,0.16,0.54
京都府,2021-02-07,0.39,0.00,0.82,0.17,0.55
京都府,2021-02-08,0.38,0.00,0.84,0.13,0.52
京都府,2021-02-09,0.37,0.00,0.85,0.09,0.49
京都府,2021-02-10,0.39,0.00,0.87,0.10,0.51
京都府,2021-02-11,0.40,0.00,0.89,0.16,0.57
京都府,2021-02-12,0.41,0.00,0.91,0.15,0.57
京都府,2021-02-13,0.39,0.00,0.91,0.14,0.56
京都府,2021-02-14,0.34,0.00,0.89,0.07,0.49
京都府,2021-02-15,0.34,0.00,0.90,0.09,0.51
京都府,2021-02-16,0.34,0.00,0.92,0.07,0.50
京都府,2021-02-17,0.37,0.00,0.94,0.09,0.53
京都府,2021-02-18,0.40,0.00,0.97,0.13,0.58
京都府,2021-02-19,0.40,0.00,0.98,0.09,0.55
京都府,2021-02-20,0.36,0.00,0.96,0.08,0.53
京都府,2021-02-21,0.30,0.00,0.95,0.06,0.50
京都府,2021-02-22,0.25,0.00,0.94,0.04,0.47
京都府,2021-02-23,0.24,0.00,0.94,0.03,0.46
京都府,2021-02-24,0.23,0.00,0.94,0.07,0.49
京都府,2021-02-25,0.24,0.00,0.96,0.07,0.50
京都府,2021-02-26,0.23,0.00,0.96,0.04,0.47
京都府,2021-02-27,0.24,0.00,0.98,0.04,0.48
京都府,2021-02-28,0.23,0.00,0.98,0.02,0.46
京都府,2021-03-01,0.22,0.00,0.97,0.03,0.46
京都府,2021-03-02,0.22,0.00,0.99,0.02,0.46
京都府,2021-03-03,0.25,0.00,1.03,0.05,0.51
京都府,2021-03-04,0.28,0.00,1.08,0.04,0.53
京都府,2021-03-05,0.34,0.00,1.12,0.08,0.59
京都府,2021-03-06,0.46,0.00,1.19,0.14,0.69
京都府,2021-03-07,0.57,0.00,1.26,0.18,0.77
京都府,2021-03-08,0.68,0.01,1.34,0.32,0.93
京都府,2021-03-09,0.73,0.00,1.37,0.36,0.98
京都府,2021-03-10,0.78,0.05,1.44,0.37,1.00
京都府,2021-03-11,0.76,0.03,1.40,0.37,0.99
京都府,2021-03-12,0.71,0.00,1.33,0.31,0.92
京都府,2021-03-13,0.66,0.01,1.29,0.25,0.85
京都府,2021-03-14,0.63,0.00,1.27,0.27,0.86
京都府,2021-03-15,0.65,0.00,1.28,0.24,0.84
京都府,2021-03-16,0.66,0.00,1.29,0.29,0.89
京都府,2021-03-17,0.70,0.00,1.33,0.36,0.97
京都府,2021-03-18,0.75,0.00,1.37,0.39,1.01
京都府,2021-03-19,0.76,0.03,1.40,0.41,1.03
京都府,2021-03-20,0.77,0.02,1.40,0.36,0.99
京都府,2021-03-21,0.82,0.03,1.44,0.43,1.06
京都府,2021-03-22,0.89,0.09,1.54,0.54,1.17
京都府,2021-03-23,0.96,0.14,1.62,0.59,1.22
京都府,2021-03-24,1.02,0.20,1.69,0.62,1.25
京都府,2021-03-25,1.11,0.29,1.78,0.71,1.33
京都府,2021-03-26,1.15,0.37,1.83,0.81,1.41
京都府,2021-03-27,1.17,0.41,1.84,0.81,1.40
京都府,2021-03-28,1.23,0.48,1.88,0.86,1.44
京都府,2021-03-29,1.30,0.58,1.94,0.96,1.52
京都府,2021-03-30,1.43,0.71,2.03,1.11,1.65
京都府,2021-03-31,1.52,0.84,2.11,1.22,1.74
京都府,2021-04-01,1.59,0.96,2.17,1.29,1.79
